Benchmark Problem,Paradigm,Description,Precision,Hardware,Problem Size,Iterations,Wall Clock Time,CPU Time,Kernel Time,Neighbor Search Time,Position Update Time,Velocity Update Time,Force Update Time,Time Unit
MatrixMultiplication,OpenMP,,32,AMD MI210,64.0,3291.0,210626.6371867317,210507.7863871163,208727.0777879064,,,,,ns
MatrixMultiplication,OpenMP,,32,AMD MI210,128.0,2726.0,270346.03116004803,258913.04548789436,263517.7384446075,,,,,ns
MatrixMultiplication,OpenMP,,32,AMD MI210,256.0,2559.0,287435.4927863558,282583.3485736615,269395.58186791715,,,,,ns
MatrixMultiplication,OpenMP,,32,AMD MI210,512.0,149.0,8060749.758491229,4609090.489932889,6550302.812080537,,,,,ns
MatrixMultiplication,OpenMP,,32,AMD MI210,1024.0,80.0,12872961.949324235,8891716.875,10067284.4,,,,,ns
MatrixMultiplication,OpenMP,,32,AMD MI210,2048.0,52.0,45823080.94205263,13605734.346153855,40302308.25,,,,,ns
MatrixMultiplication,OpenMP,,32,AMD MI210,4096.0,10.0,297198929.50961363,27459747.900000054,283716796.0,,,,,ns
MatrixMultiplication,OpenMP,,32,AMD MI210,8192.0,6.0,2331675563.841903,85925242.00000007,2270011545.8333335,,,,,ns
MatrixMultiplication,OpenMP,,32,AMD MI210,16384.0,1.0,18663198761.991226,328979399.9999944,18432407892.0,,,,,ns
MatrixMultiplication,RAJA,,32,AMD MI210,32.0,9031.0,78224.63970972499,78148.20296755618,30629.202303177943,,,,,ns
MatrixMultiplication,RAJA,,32,AMD MI210,64.0,6748.0,105186.93250880555,105013.35684647305,39205.97599288678,,,,,ns
MatrixMultiplication,RAJA,,32,AMD MI210,128.0,3739.0,187909.23856053324,187816.2848355175,64869.54025140412,,,,,ns
MatrixMultiplication,RAJA,,32,AMD MI210,256.0,1402.0,509174.2569907501,506510.3223965766,106061.34236804565,,,,,ns
MatrixMultiplication,RAJA,,32,AMD MI210,512.0,376.0,1863944.809883833,1861016.6436170228,317302.6117021277,,,,,ns
MatrixMultiplication,RAJA,,32,AMD MI210,1024.0,221.0,3131098.75871585,3125210.4705882347,1493374.552036199,,,,,ns
MatrixMultiplication,RAJA,,32,AMD MI210,2048.0,33.0,20523838.783529673,20510380.21212123,14260528.121212121,,,,,ns
MatrixMultiplication,RAJA,,32,AMD MI210,4096.0,5.0,137145032.91994333,136728945.99999985,113933693.6,,,,,ns
