Benchmark Problem,Paradigm,Description,Precision,Hardware,Problem Size,Iterations,Wall Clock Time,CPU Time,Kernel Time,Neighbor Search Time,Position Update Time,Velocity Update Time,Force Update Time,Time Unit
VecAdd,OpenCL,,32,AMD Instinct MI210,10000.0,12655.0,75354.75297933661,40914.85531410511,4703.138838403793,,,,,ns
VecAdd,OpenCL,,32,AMD Instinct MI210,100000.0,5258.0,222743.2894498852,131994.032331685,5644.22632179536,,,,,ns
VecAdd,OpenCL,,32,AMD Instinct MI210,1000000.0,189.0,12714407.274933167,4040495.851851849,16673.899470899472,,,,,ns
VecAdd,OpenCL,,32,AMD Instinct MI210,10000000.0,83.0,17366196.531016964,7853649.024096384,97630.96385542168,,,,,ns
VecAdd,OpenCL,,32,AMD Instinct MI210,100000000.0,7.0,140182822.2941341,93299266.57142845,966607.7142857143,,,,,ns
VecAdd,OpenMP,,32,AMD Instinct MI210,1000.0,15529.0,45150.44677946701,44706.25758258742,44390.03863738811,,,,,ns
VecAdd,OpenMP,,32,AMD Instinct MI210,10000.0,9073.0,78085.52121091336,78047.33395789706,74550.44560784746,,,,,ns
VecAdd,OpenMP,,32,AMD Instinct MI210,100000.0,1747.0,408725.3708928678,397338.8517458502,371123.8122495707,,,,,ns
VecAdd,OpenMP,,32,AMD Instinct MI210,1000000.0,86.0,11967151.569267519,8289620.081395353,8895992.093023255,,,,,ns
VecAdd,OpenMP,,32,AMD Instinct MI210,10000000.0,36.0,44821844.8598507,19388853.777777795,35577279.13888889,,,,,ns
VecAdd,OpenMP,,32,AMD Instinct MI210,100000000.0,5.0,369170898.8044411,134193078.99999993,268315310.4,,,,,ns
