Name,Framework,Problem Size,Wall Clock Time,CPU Time,Kernel Time,Position Update Time,Velocity Update Time,Force Update Time,Version,Framework[Version],GPU,SLOC,n1,n2,N1,N2,n,N,V,D,E
NBody,AdaptiveCpp,10000,1202381178.9999857,1202214641.0000002,,3746912.0,2560992.0,1176044576.0,,AdaptiveCpp,RTX5080,201,69,139,1331,749,208,2080,16016.91461373347,185.90287769784175,2977590.5185336675
NBody,OpenMP,10,60646289.77777728,19633327.861111112,,26146325.694444444,7455565.861111111,26957397.777777776,,OpenMP,RTX5080,204,67,120,1266,728,187,1994,15048.507553015947,203.23333333333332,3058358.351691274
NBody,OpenMP,100,342734789.799988,20005971.4,,30453245.8,9118748.6,303069766.1,,OpenMP,RTX5080,204,67,120,1266,728,187,1994,15048.507553015947,203.23333333333332,3058358.351691274
NBody,OpenMP,1000,2993392981.9999323,39352292.00000001,,37472171.0,25746281.0,2929936728.0,,OpenMP,RTX5080,204,67,120,1266,728,187,1994,15048.507553015947,203.23333333333332,3058358.351691274
NBody,OpenMP,10000,30458953797.999813,108880189.99999982,,121173581.0,115879749.0,30220710310.0,,OpenMP,RTX5080,204,67,120,1266,728,187,1994,15048.507553015947,203.23333333333332,3058358.351691274
NBody,CPP,10,615072.3614774268,615055.0659630607,,409129.88478452066,16729.613896218118,154785.63060686016,,CPP,RTX5080,107,53,100,674,366,153,1040,7547.683356400358,96.99000000000001,732049.8087372708
NBody,CPP,100,14877432.869564906,14874153.130434783,,214165.60869565216,81322.17391304347,14547295.97826087,,CPP,RTX5080,107,53,100,674,366,153,1040,7547.683356400358,96.99000000000001,732049.8087372708
NBody,CPP,1000,1470033987.000079,1469882743.0,,1154513.0,881342.0,1467924847.0,,CPP,RTX5080,107,53,100,674,366,153,1040,7547.683356400358,96.99000000000001,732049.8087372708
NBody,CPP,10000,145866689399.00006,145845925559.99997,,11172904.0,8915297.0,145846158093.0,,CPP,RTX5080,107,53,100,674,366,153,1040,7547.683356400358,96.99000000000001,732049.8087372708
NBody,OpenCL,10,18174804.31578875,18145740.0,,1.849326545088471e+19,385.6842105263158,1.8446650248717043e+22,,OpenCL,RTX5080,341,95,175,2060,925,270,2985,24109.294557196732,251.07142857142856,6053155.026324751
NBody,OpenCL,100,24608578.20689602,24593667.482758615,,1.8446744073474064e+19,96000.0,1.844665024871705e+22,,OpenCL,RTX5080,341,95,175,2060,925,270,2985,24109.294557196732,251.07142857142856,6053155.026324751
NBody,OpenCL,1000,132616848.7999894,132587629.0,,1.8446744073474056e+19,992000.0,1.844665024871704e+22,,OpenCL,RTX5080,341,95,175,2060,925,270,2985,24109.294557196732,251.07142857142856,6053155.026324751
NBody,OpenCL,10000,1243036890.9999745,1242852043.0,,1.8446744073484284e+19,9984000.0,1.8446650248717043e+22,,OpenCL,RTX5080,341,95,175,2060,925,270,2985,24109.294557196732,251.07142857142856,6053155.026324751
NBody,Vulkan,10,1825023423.9999373,1728355733.0,,439057162.0,437444026.0,436876927.0,,Vulkan,RTX5080,365,93,256,2336,1354,349,3690,31169.73710471362,245.94140625,7665928.97597607
NBody,Vulkan,100,1776611367.9999762,1676620234.0,,437030041.0,429165149.0,450411444.0,,Vulkan,RTX5080,365,93,256,2336,1354,349,3690,31169.73710471362,245.94140625,7665928.97597607
NBody,Vulkan,1000,1879878853.0000365,1676440246.0000002,,435261440.0,428729335.0,556322146.0,,Vulkan,RTX5080,365,93,256,2336,1354,349,3690,31169.73710471362,245.94140625,7665928.97597607
NBody,Vulkan,10000,2896616163.9998517,1675916007.9999998,,428684910.0,423364415.0,1573876697.0,,Vulkan,RTX5080,365,93,256,2336,1354,349,3690,31169.73710471362,245.94140625,7665928.97597607
NBody,Boost,10,33454105.476190913,33446650.238095243,,2396810.6666666665,2511225.904761905,4685840.761904762,,Boost,RTX5080,243,65,156,1434,861,221,2295,17873.236373803335,179.375,3206011.774550973
NBody,Boost,100,44409934.81249222,44399118.312499985,,2413140.0,2519234.0,14922972.0,,Boost,RTX5080,243,65,156,1434,861,221,2295,17873.236373803335,179.375,3206011.774550973
NBody,Boost,1000,151602140.80001423,151569215.79999992,,2431123.2,2556633.6,122495846.4,,Boost,RTX5080,243,65,156,1434,861,221,2295,17873.236373803335,179.375,3206011.774550973
NBody,Boost,10000,1266735505.0000424,1266539794.0000007,,2618528.0,2671680.0,1232894976.0,,Boost,RTX5080,243,65,156,1434,861,221,2295,17873.236373803335,179.375,3206011.774550973
NBody,Alpaka,10,20158100.65714244,20050194.68571428,,5432753.114285714,5212630.257142857,6630790.085714285,,Alpaka,RTX5080,246,55,164,1558,969,219,2527,19646.886899612167,162.48475609756096,3192319.6259598485
NBody,Alpaka,100,31743305.818188425,31630129.818181828,,5651135.681818182,5353147.863636363,17847134.681818184,,Alpaka,RTX5080,246,55,164,1558,969,219,2527,19646.886899612167,162.48475609756096,3192319.6259598485
NBody,Alpaka,1000,414089958.5000852,413994824.5,,6507204.0,8831102.5,395802065.5,,Alpaka,RTX5080,246,55,164,1558,969,219,2527,19646.886899612167,162.48475609756096,3192319.6259598485
NBody,Alpaka,10000,7751176637.000072,7749993290.000001,,7891748.0,7040903.0,7732930372.0,,Alpaka,RTX5080,246,55,164,1558,969,219,2527,19646.886899612167,162.48475609756096,3192319.6259598485
VecAdd,Kokkos,1000,50594.43135246138,50584.18259660422,13827.829844847774,,,,,Kokkos,RTX5080,45,43,53,299,157,96,456,3002.742900328847,63.68867924528302,191240.72943509478
VecAdd,Kokkos,10000,66123.71570768117,66106.82661863684,14538.92103516921,,,,,Kokkos,RTX5080,45,43,53,299,157,96,456,3002.742900328847,63.68867924528302,191240.72943509478
VecAdd,Kokkos,100000,268476.822807076,264491.95543859655,51002.89228070175,,,,,Kokkos,RTX5080,45,43,53,299,157,96,456,3002.742900328847,63.68867924528302,191240.72943509478
VecAdd,Kokkos,1000000,1806631.4891043596,1792116.1283292973,60987.53510895884,,,,,Kokkos,RTX5080,45,43,53,299,157,96,456,3002.742900328847,63.68867924528302,191240.72943509478
VecAdd,Kokkos,10000000,52572534.46153789,52071870.07692309,234736.7692307692,,,,,Kokkos,RTX5080,45,43,53,299,157,96,456,3002.742900328847,63.68867924528302,191240.72943509478
VecAdd,Kokkos,100000000,511340832.9998492,511323801.00000054,2056741.0,,,,,Kokkos,RTX5080,45,43,53,299,157,96,456,3002.742900328847,63.68867924528302,191240.72943509478
VecAdd,OpenACC,1000,14510.339322181564,14509.171203468251,14098.457001125516,,,,,OpenACC,RTX5080,41,52,52,246,123,104,369,2472.462255994063,61.5,152056.42874363487
VecAdd,OpenACC,10000,27925.531625006293,27923.50962500001,24488.656291666663,,,,,OpenACC,RTX5080,41,52,52,246,123,104,369,2472.462255994063,61.5,152056.42874363487
VecAdd,OpenACC,100000,125922.33123616244,125922.74185788304,105008.96798667654,,,,,OpenACC,RTX5080,41,52,52,246,123,104,369,2472.462255994063,61.5,152056.42874363487
VecAdd,OpenACC,1000000,1014426.1053390682,1014378.0937950944,719857.3073593073,,,,,OpenACC,RTX5080,41,52,52,246,123,104,369,2472.462255994063,61.5,152056.42874363487
VecAdd,OpenACC,10000000,28025983.280003857,28025841.320000034,7813203.92,,,,,OpenACC,RTX5080,41,52,52,246,123,104,369,2472.462255994063,61.5,152056.42874363487
VecAdd,OpenACC,100000000,276901492.99996847,276856600.00000006,77641255.66666667,,,,,OpenACC,RTX5080,41,52,52,246,123,104,369,2472.462255994063,61.5,152056.42874363487
VecAdd,Cuda,1000,110896.81774363616,107210.54842596776,3606.533521246533,,,,,Cuda,RTX5080,76,61,48,399,172,109,571,3864.6332494476246,109.29166666666667,422372.2088875467
VecAdd,Cuda,10000,117417.82151877934,115150.47028119216,2888.9065548479007,,,,,Cuda,RTX5080,76,61,48,399,172,109,571,3864.6332494476246,109.29166666666667,422372.2088875467
VecAdd,Cuda,100000,209416.65968893215,205738.82177033488,8385.377985291054,,,,,Cuda,RTX5080,76,61,48,399,172,109,571,3864.6332494476246,109.29166666666667,422372.2088875467
VecAdd,Cuda,1000000,1039989.654231878,1019100.6054519372,9592.057401488082,,,,,Cuda,RTX5080,76,61,48,399,172,109,571,3864.6332494476246,109.29166666666667,422372.2088875467
VecAdd,Cuda,10000000,28222485.15998581,28143447.120000005,77784.31922197342,,,,,Cuda,RTX5080,76,61,48,399,172,109,571,3864.6332494476246,109.29166666666667,422372.2088875467
VecAdd,Cuda,100000000,279455402.0000154,278090930.0,1392970.6414540608,,,,,Cuda,RTX5080,76,61,48,399,172,109,571,3864.6332494476246,109.29166666666667,422372.2088875467
VecAdd,Cublas,1000,19427.334871220868,19424.02537520014,3346.792537064302,,,,,Cublas,RTX5080,66,48,47,368,159,95,527,3462.3139055904094,81.19148936170212,281110.42263261706
VecAdd,Cublas,10000,31795.22384184263,31795.042363230517,2269.086150934807,,,,,Cublas,RTX5080,66,48,47,368,159,95,527,3462.3139055904094,81.19148936170212,281110.42263261706
VecAdd,Cublas,100000,144473.96682264676,144467.41644616312,9846.555669008154,,,,,Cublas,RTX5080,66,48,47,368,159,95,527,3462.3139055904094,81.19148936170212,281110.42263261706
VecAdd,Cublas,1000000,1181665.1340878194,1161282.327948305,18765.802920219732,,,,,Cublas,RTX5080,66,48,47,368,159,95,527,3462.3139055904094,81.19148936170212,281110.42263261706
VecAdd,Cublas,10000000,28290993.5600037,28279936.20000001,78970.87961435318,,,,,Cublas,RTX5080,66,48,47,368,159,95,527,3462.3139055904094,81.19148936170212,281110.42263261706
VecAdd,Cublas,100000000,277702312.33337957,277655539.33333343,1379487.9913330078,,,,,Cublas,RTX5080,66,48,47,368,159,95,527,3462.3139055904094,81.19148936170212,281110.42263261706
MatrixMultiplication,Kokkos,32,43935.73435996347,43926.582739813915,6687.199743342958,,,,,Kokkos,RTX5080,64,50,74,448,254,124,702,4881.845809891586,85.8108108108108,418915.14720015635
MatrixMultiplication,Kokkos,64,55469.79375275994,55466.337247083145,8625.472012996603,,,,,Kokkos,RTX5080,64,50,74,448,254,124,702,4881.845809891586,85.8108108108108,418915.14720015635
MatrixMultiplication,Kokkos,128,72373.46988467108,72366.65474156344,11390.48024348569,,,,,Kokkos,RTX5080,64,50,74,448,254,124,702,4881.845809891586,85.8108108108108,418915.14720015635
MatrixMultiplication,Kokkos,256,118784.16890756835,118756.10336134452,17570.82369747899,,,,,Kokkos,RTX5080,64,50,74,448,254,124,702,4881.845809891586,85.8108108108108,418915.14720015635
MatrixMultiplication,Kokkos,512,567813.7558501555,560038.260530421,100120.4976599064,,,,,Kokkos,RTX5080,64,50,74,448,254,124,702,4881.845809891586,85.8108108108108,418915.14720015635
MatrixMultiplication,Kokkos,1024,3322379.331754673,3292905.431279619,623954.1753554503,,,,,Kokkos,RTX5080,64,50,74,448,254,124,702,4881.845809891586,85.8108108108108,418915.14720015635
MatrixMultiplication,Kokkos,2048,16598190.880954243,16443302.023809535,4680096.380952381,,,,,Kokkos,RTX5080,64,50,74,448,254,124,702,4881.845809891586,85.8108108108108,418915.14720015635
MatrixMultiplication,Kokkos,4096,92647252.37500216,92579694.99999996,44912056.125,,,,,Kokkos,RTX5080,64,50,74,448,254,124,702,4881.845809891586,85.8108108108108,418915.14720015635
MatrixMultiplication,Kokkos,8192,687766342.0000317,687742135.0000006,495496531.0,,,,,Kokkos,RTX5080,64,50,74,448,254,124,702,4881.845809891586,85.8108108108108,418915.14720015635
MatrixMultiplication,OpenACC,32,21598.305616393536,21594.423433982058,21183.16842981834,,,,,OpenACC,RTX5080,56,55,67,340,195,122,535,3707.9444755961445,80.03731343283583,296773.9141848407
MatrixMultiplication,OpenACC,64,27783.850715505738,27778.817180005553,26373.22277718318,,,,,OpenACC,RTX5080,56,55,67,340,195,122,535,3707.9444755961445,80.03731343283583,296773.9141848407
MatrixMultiplication,OpenACC,128,51365.751416581785,51365.22179704173,45645.1219368607,,,,,OpenACC,RTX5080,56,55,67,340,195,122,535,3707.9444755961445,80.03731343283583,296773.9141848407
MatrixMultiplication,OpenACC,256,102134.29730893072,102100.77555110215,88068.69667907243,,,,,OpenACC,RTX5080,56,55,67,340,195,122,535,3707.9444755961445,80.03731343283583,296773.9141848407
MatrixMultiplication,OpenACC,512,464561.13319927215,464484.6017402945,399739.5863453815,,,,,OpenACC,RTX5080,56,55,67,340,195,122,535,3707.9444755961445,80.03731343283583,296773.9141848407
MatrixMultiplication,OpenACC,1024,3510383.2562810164,3510255.4522613077,1836575.2663316585,,,,,OpenACC,RTX5080,56,55,67,340,195,122,535,3707.9444755961445,80.03731343283583,296773.9141848407
MatrixMultiplication,OpenACC,2048,19786629.22222914,19783006.999999993,11897587.055555556,,,,,OpenACC,RTX5080,56,55,67,340,195,122,535,3707.9444755961445,80.03731343283583,296773.9141848407
MatrixMultiplication,OpenACC,4096,109532993.00005408,109497779.33333316,75576325.5,,,,,OpenACC,RTX5080,56,55,67,340,195,122,535,3707.9444755961445,80.03731343283583,296773.9141848407
MatrixMultiplication,OpenACC,8192,687216915.0001355,687078230.000001,550739133.0,,,,,OpenACC,RTX5080,56,55,67,340,195,122,535,3707.9444755961445,80.03731343283583,296773.9141848407
MatrixMultiplication,Cublas,32,25713.749726070073,25712.32588209511,8827.849526357797,,,,,Cublas,RTX5080,66,47,55,374,180,102,554,3696.5236394522085,76.90909090909092,284296.2726342335
MatrixMultiplication,Cublas,64,29378.4937764522,29378.54808729567,7499.370344451347,,,,,Cublas,RTX5080,66,47,55,374,180,102,554,3696.5236394522085,76.90909090909092,284296.2726342335
MatrixMultiplication,Cublas,128,49262.1562626654,49259.80002702339,7058.540195424989,,,,,Cublas,RTX5080,66,47,55,374,180,102,554,3696.5236394522085,76.90909090909092,284296.2726342335
MatrixMultiplication,Cublas,256,88808.22633314668,88806.93192890061,9978.050825574175,,,,,Cublas,RTX5080,66,47,55,374,180,102,554,3696.5236394522085,76.90909090909092,284296.2726342335
MatrixMultiplication,Cublas,512,411826.78072705114,407812.3035199076,24515.45301237962,,,,,Cublas,RTX5080,66,47,55,374,180,102,554,3696.5236394522085,76.90909090909092,284296.2726342335
MatrixMultiplication,Cublas,1024,2734553.2070324197,2716492.460937501,91764.50010272674,,,,,Cublas,RTX5080,66,47,55,374,180,102,554,3696.5236394522085,76.90909090909092,284296.2726342335
MatrixMultiplication,Cublas,2048,12077079.37288371,12061742.813559324,470813.8310303122,,,,,Cublas,RTX5080,66,47,55,374,180,102,554,3696.5236394522085,76.90909090909092,284296.2726342335
MatrixMultiplication,Cublas,4096,50946099.071422525,50661942.14285716,3453579.4258117676,,,,,Cublas,RTX5080,66,47,55,374,180,102,554,3696.5236394522085,76.90909090909092,284296.2726342335
MatrixMultiplication,Cublas,8192,215214224.00004065,215173894.66666675,25948554.356892902,,,,,Cublas,RTX5080,66,47,55,374,180,102,554,3696.5236394522085,76.90909090909092,284296.2726342335
MatrixMultiplication,Cuda,32,109897.05927717828,106671.55511870564,4446.645098203633,,,,Naive,Cuda[Naive],RTX5080,82,69,67,581,257,136,838,5939.293860967784,132.3358208955224,785981.3286309084
MatrixMultiplication,Cuda,64,118324.24970906916,116586.8927680795,5894.043559637401,,,,Naive,Cuda[Naive],RTX5080,82,69,67,581,257,136,838,5939.293860967784,132.3358208955224,785981.3286309084
MatrixMultiplication,Cuda,128,126080.65869877374,124018.5469086989,8657.616113799964,,,,Naive,Cuda[Naive],RTX5080,82,69,67,581,257,136,838,5939.293860967784,132.3358208955224,785981.3286309084
MatrixMultiplication,Cuda,256,188179.35077866976,183139.49144753636,26480.3390290882,,,,Naive,Cuda[Naive],RTX5080,82,69,67,581,257,136,838,5939.293860967784,132.3358208955224,785981.3286309084
MatrixMultiplication,Cuda,512,468450.9209269598,462614.7382413085,97365.09341810051,,,,Naive,Cuda[Naive],RTX5080,82,69,67,581,257,136,838,5939.293860967784,132.3358208955224,785981.3286309084
MatrixMultiplication,Cuda,1024,1738553.5483870436,1726877.1538461533,650311.0680331663,,,,Naive,Cuda[Naive],RTX5080,82,69,67,581,257,136,838,5939.293860967784,132.3358208955224,785981.3286309084
MatrixMultiplication,Cuda,2048,13166936.07546802,13144274.924528277,5009284.838190619,,,,Naive,Cuda[Naive],RTX5080,82,69,67,581,257,136,838,5939.293860967784,132.3358208955224,785981.3286309084
MatrixMultiplication,Cuda,4096,71534972.90000814,71517425.90000013,40216178.13110352,,,,Naive,Cuda[Naive],RTX5080,82,69,67,581,257,136,838,5939.293860967784,132.3358208955224,785981.3286309084
MatrixMultiplication,Cuda,8192,489799296.99999046,489750604.000001,363383789.0625,,,,Naive,Cuda[Naive],RTX5080,82,69,67,581,257,136,838,5939.293860967784,132.3358208955224,785981.3286309084
MatrixMultiplication,Cuda,32,115027.56278632124,111772.77286368675,5849.959882695002,,,,SharedMemory,Cuda[SharedMemory],RTX5080,132,79,103,994,486,182,1480,11111.536067494071,186.37864077669903,2070952.9892008125
MatrixMultiplication,Cuda,64,119687.70346099888,117756.40356182784,6228.860265432021,,,,SharedMemory,Cuda[SharedMemory],RTX5080,132,79,103,994,486,182,1480,11111.536067494071,186.37864077669903,2070952.9892008125
MatrixMultiplication,Cuda,128,130402.64119175034,128548.25851221326,10588.216117454303,,,,SharedMemory,Cuda[SharedMemory],RTX5080,132,79,103,994,486,182,1480,11111.536067494071,186.37864077669903,2070952.9892008125
MatrixMultiplication,Cuda,256,184667.34727177885,180592.91891891888,24574.188666569225,,,,SharedMemory,Cuda[SharedMemory],RTX5080,132,79,103,994,486,182,1480,11111.536067494071,186.37864077669903,2070952.9892008125
MatrixMultiplication,Cuda,512,457236.6867467669,451739.95244134375,72695.59922753896,,,,SharedMemory,Cuda[SharedMemory],RTX5080,132,79,103,994,486,182,1480,11111.536067494071,186.37864077669903,2070952.9892008125
MatrixMultiplication,Cuda,1024,1402250.6101360568,1376092.9883040823,320520.295443823,,,,SharedMemory,Cuda[SharedMemory],RTX5080,132,79,103,994,486,182,1480,11111.536067494071,186.37864077669903,2070952.9892008125
MatrixMultiplication,Cuda,2048,11620135.590166057,11522413.032786936,2251930.741013074,,,,SharedMemory,Cuda[SharedMemory],RTX5080,132,79,103,994,486,182,1480,11111.536067494071,186.37864077669903,2070952.9892008125
MatrixMultiplication,Cuda,4096,49954878.64286069,49477836.71428547,17907081.33152553,,,,SharedMemory,Cuda[SharedMemory],RTX5080,132,79,103,994,486,182,1480,11111.536067494071,186.37864077669903,2070952.9892008125
MatrixMultiplication,Cuda,8192,281401006.66663176,281340190.33333385,154485204.0608724,,,,SharedMemory,Cuda[SharedMemory],RTX5080,132,79,103,994,486,182,1480,11111.536067494071,186.37864077669903,2070952.9892008125
NBody,Kokkos,10,14878149.62790655,14877375.930232553,,1459356.465116279,5519050.116279069,7567508.511627907,,Kokkos,RTX5080,213,72,134,1290,700,206,1990,15296.136049094604,188.05970149253733,2876586.7793819704
NBody,Kokkos,100,15631825.772722796,15631058.38636364,,1450432.5909090908,5447259.840909091,8402891.659090908,,Kokkos,RTX5080,213,72,134,1290,700,206,1990,15296.136049094604,188.05970149253733,2876586.7793819704
NBody,Kokkos,1000,68066278.80000633,68049781.6,,1474352.4,6525846.6,59708083.1,,Kokkos,RTX5080,213,72,134,1290,700,206,1990,15296.136049094604,188.05970149253733,2876586.7793819704
NBody,Kokkos,10000,5151393404.9999075,5150570892.0,,1514837.0,16154982.0,5133008812.0,,Kokkos,RTX5080,213,72,134,1290,700,206,1990,15296.136049094604,188.05970149253733,2876586.7793819704
NBody,Cuda,10,21934421.906252056,21932628.687499996,,2145647.012508562,2102732.0134562617,64.42897573683877,,Cuda,RTX5080,210,72,126,1507,699,198,2206,16830.360703895618,199.71428571428572,3361263.4662922965
NBody,Cuda,100,28077870.0799965,28076293.959999993,,2159966.729977168,2114668.809408322,165.749268219471,,Cuda,RTX5080,210,72,126,1507,699,198,2206,16830.360703895618,199.71428571428572,3361263.4662922965
NBody,Cuda,1000,167117455.0000387,167082598.50000006,,4080359.993095044,3157904.0222568437,2292.5039395689964,,Cuda,RTX5080,210,72,126,1507,699,198,2206,16830.360703895618,199.71428571428572,3361263.4662922965
NBody,Cuda,10000,1424841865.9999516,1424671177.9999998,,4162655.9908036143,2770239.9933477864,22070.667812347412,,Cuda,RTX5080,210,72,126,1507,699,198,2206,16830.360703895618,199.71428571428572,3361263.4662922965
PolyhedralGravity,Slang-Vulkan,14744,265595.51460004516,28681.8259,,,,,,Slang-Vulkan,RTX5080,922,183,509,5077,3201,692,8278,78099.85246837682,575.4253438113949,44940634.45823495
PolyhedralGravity,Slang-Vulkan,255932,8458837.426000172,87600.64099999987,,,,,,Slang-Vulkan,RTX5080,922,183,509,5077,3201,692,8278,78099.85246837682,575.4253438113949,44940634.45823495
PolyhedralGravity,AdaptiveCpp,14744,131779.31589765078,128743.93442929198,,,,,,AdaptiveCpp,RTX5080,607,88,281,3765,2270,369,6035,51463.32373157449,355.44483985765123,18292372.86231196
PolyhedralGravity,AdaptiveCpp,255932,757076.6804351676,750247.9369565216,,,,,,AdaptiveCpp,RTX5080,607,88,281,3765,2270,369,6035,51463.32373157449,355.44483985765123,18292372.86231196
PolyhedralGravity,CPP,14744,21814901.03123451,21815066.28125,,,,,,CPP,RTX5080,541,79,239,3262,1955,318,5217,43368.31037771848,323.10669456066944,14012591.414825795
PolyhedralGravity,CPP,255932,399356048.9998345,399356422.5000003,,,,,,CPP,RTX5080,541,79,239,3262,1955,318,5217,43368.31037771848,323.10669456066944,14012591.414825795
PolyhedralGravity,Slang-Cuda,14744,75538.89533509838,75536.84611260054,,,,,,Slang-Cuda,RTX5080,807,100,344,4278,2730,444,7008,61631.26639138154,396.8023255813954,24455429.83262669
PolyhedralGravity,Slang-Cuda,255932,743966.1898139869,743949.8414351848,,,,,,Slang-Cuda,RTX5080,807,100,344,4278,2730,444,7008,61631.26639138154,396.8023255813954,24455429.83262669
PolyhedralGravity,Cuda,14744,664380.9000947699,664217.0725730445,,,,,,Cuda,RTX5080,718,100,299,4218,2620,399,6838,59081.9948738884,438.12709030100336,25885422.50327552
PolyhedralGravity,Cuda,255932,6441176.831770879,6439884.028037389,,,,,,Cuda,RTX5080,718,100,299,4218,2620,399,6838,59081.9948738884,438.12709030100336,25885422.50327552
PolyhedralGravity,Vulkan,14744,309235.2620999918,23881.5623,,,,,,Vulkan,RTX5080,1074,185,520,6021,3749,705,9770,92438.65419998574,666.8894230769231,61646360.76943569
PolyhedralGravity,Vulkan,14744,309235.2620999918,23881.5623,,,,,,Vulkan,RTX5080,1074,185,520,6021,3749,705,9770,92438.65419998574,666.8894230769231,61646360.76943569
PolyhedralGravity,Vulkan,255932,7884459.748000153,70992.54700000034,,,,,,Vulkan,RTX5080,1074,185,520,6021,3749,705,9770,92438.65419998574,666.8894230769231,61646360.76943569
PolyhedralGravity,Vulkan,255932,7884459.748000153,70992.54700000034,,,,,,Vulkan,RTX5080,1074,185,520,6021,3749,705,9770,92438.65419998574,666.8894230769231,61646360.76943569
PolyhedralGravity,OpenACC,14744,287517.89503917994,287495.12300123007,,,,,,OpenACC,RTX5080,570,86,252,3452,2022,338,5474,45986.414034208676,345.0238095238095,15866407.756421855
PolyhedralGravity,OpenACC,255932,2881376.0123484973,2880761.082304526,,,,,,OpenACC,RTX5080,570,86,252,3452,2022,338,5474,45986.414034208676,345.0238095238095,15866407.756421855
PolyhedralGravity,OpenCL,14744,99245.45620597368,99223.48799079531,,,,,,OpenCL,RTX5080,764,96,352,4319,2748,448,7067,62241.57723418109,374.72727272727275,23323616.487208586
PolyhedralGravity,OpenCL,255932,1303882.4600757505,1303869.7984790872,,,,,,OpenCL,RTX5080,764,96,352,4319,2748,448,7067,62241.57723418109,374.72727272727275,23323616.487208586
