Benchmark Problem,Paradigm,Description,Precision,Hardware,Problem Size,Iterations,Wall Clock Time,CPU Time,Kernel Time,Neighbor Search Time,Position Update Time,Velocity Update Time,Force Update Time,Time Unit
MatrixMultiplication,AdaptiveCpp,Naive,32,NVIDIA RTX3080,1024.0,44.0,16547923.971136862,14047014.727272736,7523542.545454546,,,,,ns
MatrixMultiplication,AdaptiveCpp,Naive,32,NVIDIA RTX3080,2048.0,9.0,70277453.7106355,59078604.55555555,34390712.88888889,,,,,ns
MatrixMultiplication,AdaptiveCpp,Naive,32,NVIDIA RTX3080,4096.0,3.0,274160669.80610293,243418750.33333337,141774698.66666666,,,,,ns
MatrixMultiplication,AdaptiveCpp,Naive,32,NVIDIA RTX3080,8192.0,1.0,1510880243.0331707,1225472874.0000012,977507776.0,,,,,ns
MatrixMultiplication,AdaptiveCpp,Naive,32,NVIDIA RTX3080,16384.0,1.0,7350621980.61496,7246665743.999998,5283727360.0,,,,,ns
MatrixMultiplication,Alpaka,,32,NVIDIA RTX3080,32.0,2951.0,252910.6116454426,239171.68485259236,11872.962385631989,,,,,ns
MatrixMultiplication,Alpaka,,32,NVIDIA RTX3080,64.0,2844.0,246321.89282688996,246313.15893108308,14914.883614627286,,,,,ns
MatrixMultiplication,Alpaka,,32,NVIDIA RTX3080,128.0,2559.0,274142.4866157521,274080.0511918717,19970.73856975381,,,,,ns
MatrixMultiplication,Alpaka,,32,NVIDIA RTX3080,256.0,2012.0,347209.7707767906,347153.22266401595,31113.751491053677,,,,,ns
MatrixMultiplication,Alpaka,,32,NVIDIA RTX3080,512.0,705.0,969348.4819421532,969038.8453900707,169123.43687943261,,,,,ns
MatrixMultiplication,Alpaka,,32,NVIDIA RTX3080,1024.0,175.0,3900024.7312443596,3899618.4571428574,1936886.1085714286,,,,,ns
MatrixMultiplication,Alpaka,,32,NVIDIA RTX3080,2048.0,30.0,22728691.560526688,22728193.00000002,15607053.933333334,,,,,ns
MatrixMultiplication,Alpaka,,32,NVIDIA RTX3080,4096.0,2.0,415716805.49532175,415698564.9999996,354396012.5,,,,,ns
MatrixMultiplication,Alpaka,,32,NVIDIA RTX3080,8192.0,1.0,3261041161.6042256,3260841015.0000024,3029271477.0,,,,,ns
MatrixMultiplication,Alpaka,,32,NVIDIA RTX3080,16384.0,1.0,25170824654.40035,25168928449.0,24257955714.0,,,,,ns
MatrixMultiplication,Boost,,32,NVIDIA RTX3080,32.0,2656.0,264561.1701987639,264552.2063253012,7350.204819277108,,,,,ns
MatrixMultiplication,Boost,,32,NVIDIA RTX3080,64.0,2581.0,271002.3665413151,270991.42502905853,8384.161177838047,,,,,ns
MatrixMultiplication,Boost,,32,NVIDIA RTX3080,128.0,2367.0,295614.5691296245,295590.4292353189,10614.482467258133,,,,,ns
MatrixMultiplication,Boost,,32,NVIDIA RTX3080,256.0,1893.0,370183.78445759567,370170.7522451138,28937.026941362918,,,,,ns
MatrixMultiplication,Boost,,32,NVIDIA RTX3080,512.0,699.0,989956.5507691135,989923.7467811164,164389.08154506437,,,,,ns
MatrixMultiplication,Boost,,32,NVIDIA RTX3080,1024.0,221.0,3067463.660629559,3067247.013574657,1065365.7194570135,,,,,ns
MatrixMultiplication,Boost,,32,NVIDIA RTX3080,2048.0,41.0,15218385.023905374,15216796.609756108,8388729.75609756,,,,,ns
MatrixMultiplication,Boost,,32,NVIDIA RTX3080,4096.0,5.0,131573837.62300014,131567681.59999998,70174195.2,,,,,ns
MatrixMultiplication,Boost,,32,NVIDIA RTX3080,8192.0,1.0,803526015.9522295,803407489.0000013,569144320.0,,,,,ns
MatrixMultiplication,Boost,,32,NVIDIA RTX3080,16384.0,1.0,5448650863.021612,5448237605.000003,4543106048.0,,,,,ns
MatrixMultiplication,Cuda,Cublas,32,NVIDIA RTX3080,32.0,15123.0,46154.12192047332,46151.420419229,12119.614632122437,,,,,ns
MatrixMultiplication,Cuda,Cublas,32,NVIDIA RTX3080,64.0,13302.0,52579.005623138,52576.756878664855,13741.344146762638,,,,,ns
MatrixMultiplication,Cuda,Cublas,32,NVIDIA RTX3080,128.0,10280.0,68162.3476530255,68160.0920233463,11518.359677739267,,,,,ns
MatrixMultiplication,Cuda,Cublas,32,NVIDIA RTX3080,256.0,4777.0,146581.8882362848,146572.22943269834,16618.83186574683,,,,,ns
MatrixMultiplication,Cuda,Cublas,32,NVIDIA RTX3080,512.0,1084.0,644885.3772985869,644833.6485239856,34167.55716093022,,,,,ns
MatrixMultiplication,Cuda,Cublas,32,NVIDIA RTX3080,1024.0,86.0,8161593.686117856,8160668.232558137,158221.39486323955,,,,,ns
MatrixMultiplication,Cuda,Cublas,32,NVIDIA RTX3080,2048.0,24.0,29297680.865662795,29296363.62499999,840878.6679307619,,,,,ns
MatrixMultiplication,Cuda,Cublas,32,NVIDIA RTX3080,4096.0,6.0,113982829.03246582,113963000.50000007,6302213.350931804,,,,,ns
MatrixMultiplication,Cuda,Cublas,32,NVIDIA RTX3080,8192.0,2.0,467736694.96178627,467687463.99999994,48773200.98876953,,,,,ns
MatrixMultiplication,Cuda,Cublas,32,NVIDIA RTX3080,16384.0,1.0,2073268178.8504124,2072847777.9999964,396501556.3964844,,,,,ns
MatrixMultiplication,Cuda,Naive,32,NVIDIA RTX3080,32.0,689.0,942629.6170238616,942317.8476052277,10034.902790407225,,,,,ns
MatrixMultiplication,Cuda,Naive,32,NVIDIA RTX3080,64.0,761.0,921030.0696071399,920671.1879106491,11862.45486859854,,,,,ns
MatrixMultiplication,Cuda,Naive,32,NVIDIA RTX3080,128.0,745.0,942180.9651457623,942132.1771812084,11593.363849108651,,,,,ns
MatrixMultiplication,Cuda,Naive,32,NVIDIA RTX3080,256.0,691.0,1017784.4093489837,1017735.7785817679,36645.32565281291,,,,,ns
MatrixMultiplication,Cuda,Naive,32,NVIDIA RTX3080,512.0,518.0,1355378.484464894,1354899.8783783838,163946.99649691122,,,,,ns
MatrixMultiplication,Cuda,Naive,32,NVIDIA RTX3080,1024.0,227.0,3082458.881685912,3082159.224669617,1140066.9592592684,,,,,ns
MatrixMultiplication,Cuda,Naive,32,NVIDIA RTX3080,2048.0,25.0,28247345.434501767,28238965.999999832,8933260.841369629,,,,,ns
MatrixMultiplication,Cuda,Naive,32,NVIDIA RTX3080,4096.0,5.0,149174957.81555772,149171518.60000077,73195654.296875,,,,,ns
MatrixMultiplication,Cuda,Naive,32,NVIDIA RTX3080,8192.0,1.0,910820693.9417869,910749285.0000014,615960998.5351562,,,,,ns
MatrixMultiplication,Cuda,Naive,32,NVIDIA RTX3080,16384.0,1.0,6042546035.954729,6041893794.000004,4837785156.25,,,,,ns
MatrixMultiplication,Kokkos,,32,NVIDIA RTX3080,32.0,8729.0,80051.09980086995,80048.63054187193,9367.53511284225,,,,,ns
MatrixMultiplication,Kokkos,,32,NVIDIA RTX3080,64.0,7938.0,88195.91182779871,88165.67082388513,10086.608339632148,,,,,ns
MatrixMultiplication,Kokkos,,32,NVIDIA RTX3080,128.0,6825.0,102619.27663106403,102584.90945054941,11915.169670329671,,,,,ns
MatrixMultiplication,Kokkos,,32,NVIDIA RTX3080,256.0,3761.0,186219.3918986282,186162.8362137729,30591.423025791013,,,,,ns
MatrixMultiplication,Kokkos,,32,NVIDIA RTX3080,512.0,714.0,974049.7369100066,973532.404761905,163710.45098039217,,,,,ns
MatrixMultiplication,Kokkos,,32,NVIDIA RTX3080,1024.0,84.0,8315790.666355973,8315201.833333336,1118262.5595238095,,,,,ns
MatrixMultiplication,Kokkos,,32,NVIDIA RTX3080,2048.0,19.0,38050435.47120141,38048642.21052635,9360472.631578946,,,,,ns
MatrixMultiplication,Kokkos,,32,NVIDIA RTX3080,4096.0,4.0,178488900.71036294,178475228.0000004,68257824.75,,,,,ns
MatrixMultiplication,Kokkos,,32,NVIDIA RTX3080,8192.0,1.0,998546162.1545255,998353232.9999995,573193746.0,,,,,ns
MatrixMultiplication,Kokkos,,32,NVIDIA RTX3080,16384.0,1.0,6289789056.871086,6289527101.000005,4608411059.0,,,,,ns
MatrixMultiplication,OpenCL,,32,NVIDIA RTX3080,32.0,2921.0,239394.6384782152,239363.12324546385,7383.4988017802125,,,,,ns
MatrixMultiplication,OpenCL,,32,NVIDIA RTX3080,64.0,2866.0,243903.92113003857,243895.6081646895,8440.463363572924,,,,,ns
MatrixMultiplication,OpenCL,,32,NVIDIA RTX3080,128.0,2616.0,267523.1945606957,267497.14946483175,10510.17737003058,,,,,ns
MatrixMultiplication,OpenCL,,32,NVIDIA RTX3080,256.0,2024.0,345613.6131458529,345542.1753952569,26145.185770750988,,,,,ns
MatrixMultiplication,OpenCL,,32,NVIDIA RTX3080,512.0,705.0,973833.8880029554,973657.7659574478,161635.13191489363,,,,,ns
MatrixMultiplication,OpenCL,,32,NVIDIA RTX3080,1024.0,61.0,11358419.475221977,11358184.295081986,1151122.3606557378,,,,,ns
MatrixMultiplication,OpenCL,,32,NVIDIA RTX3080,2048.0,13.0,51443510.151539855,51441066.53846155,9402796.307692308,,,,,ns
MatrixMultiplication,OpenCL,,32,NVIDIA RTX3080,4096.0,3.0,232791793.2998389,232777948.66666687,74775882.66666667,,,,,ns
MatrixMultiplication,OpenCL,,32,NVIDIA RTX3080,8192.0,1.0,1184777860.0640595,1184626094.9999988,562641920.0,,,,,ns
MatrixMultiplication,OpenCL,,32,NVIDIA RTX3080,16384.0,1.0,6980951560.894028,6979262777.000003,4527581216.0,,,,,ns
MatrixMultiplication,OpenMP,,32,NVIDIA RTX3080,32.0,5394.0,183494.61456706203,134541.9021134594,181219.22543566927,,,,,ns
MatrixMultiplication,OpenMP,,32,NVIDIA RTX3080,64.0,4225.0,190818.3181052201,134758.71597633144,187685.23928994083,,,,,ns
MatrixMultiplication,OpenMP,,32,NVIDIA RTX3080,128.0,4849.0,238936.74962901714,144604.47968653328,232233.2268508971,,,,,ns
MatrixMultiplication,OpenMP,,32,NVIDIA RTX3080,256.0,3214.0,359822.59209299664,218933.8621655258,337601.0650280025,,,,,ns
MatrixMultiplication,OpenMP,,32,NVIDIA RTX3080,512.0,1087.0,1117151.705659549,762003.3624655015,1028839.9494020239,,,,,ns
MatrixMultiplication,OpenMP,,32,NVIDIA RTX3080,1024.0,94.0,9469428.010522686,7345366.691489363,4207321.021276596,,,,,ns
MatrixMultiplication,OpenMP,,32,NVIDIA RTX3080,2048.0,23.0,43902426.43168439,30271781.347826146,20737340.56521739,,,,,ns
MatrixMultiplication,OpenMP,,32,NVIDIA RTX3080,4096.0,6.0,245531667.64477888,114101852.9999999,155722579.16666666,,,,,ns
MatrixMultiplication,OpenMP,,32,NVIDIA RTX3080,8192.0,2.0,2003152721.0958302,443488926.4999988,1644354447.5,,,,,ns
MatrixMultiplication,OpenMP,,32,NVIDIA RTX3080,16384.0,1.0,21035697208.950294,1742626685.0000048,19615904768.0,,,,,ns
MatrixMultiplication,RAJA,,32,NVIDIA RTX3080,32.0,3147.0,237955.55863312815,225258.8477915475,10752.681601525263,,,,,ns
MatrixMultiplication,RAJA,,32,NVIDIA RTX3080,64.0,3066.0,228345.7155106741,228331.7093933465,11612.083496412264,,,,,ns
MatrixMultiplication,RAJA,,32,NVIDIA RTX3080,128.0,2821.0,248186.1045608513,248171.21198156683,13500.200638071607,,,,,ns
MatrixMultiplication,RAJA,,32,NVIDIA RTX3080,256.0,2194.0,319031.45071577514,319003.86645396537,31747.85095715588,,,,,ns
MatrixMultiplication,RAJA,,32,NVIDIA RTX3080,512.0,769.0,887855.1692410005,887775.815344604,157909.6033810143,,,,,ns
MatrixMultiplication,RAJA,,32,NVIDIA RTX3080,1024.0,238.0,2914897.8431623024,2914708.1890756297,1048750.4831932774,,,,,ns
MatrixMultiplication,RAJA,,32,NVIDIA RTX3080,2048.0,44.0,15116309.196772901,15113504.227272756,8522960.931818182,,,,,ns
MatrixMultiplication,RAJA,,32,NVIDIA RTX3080,4096.0,5.0,131405275.59444308,131373114.40000018,70624588.2,,,,,ns
MatrixMultiplication,RAJA,,32,NVIDIA RTX3080,8192.0,1.0,814368289.8953557,814170658.0000019,571835477.0,,,,,ns
MatrixMultiplication,RAJA,,32,NVIDIA RTX3080,16384.0,1.0,5427448002.15587,5427095593.000004,4504282612.0,,,,,ns
MatrixMultiplication,Slang-Cuda,,32,NVIDIA RTX3080,32.0,2831.0,248945.538245381,248933.3161427058,12249.46692857019,,,,,ns
MatrixMultiplication,Slang-Cuda,,32,NVIDIA RTX3080,64.0,2592.0,261284.55826920675,261251.31211419738,16354.76536682324,,,,,ns
MatrixMultiplication,Slang-Cuda,,32,NVIDIA RTX3080,128.0,2397.0,292415.9571721149,292406.050062578,26959.165416325337,,,,,ns
MatrixMultiplication,Slang-Cuda,,32,NVIDIA RTX3080,256.0,1835.0,381083.1013183828,381067.0506811989,48985.14788831287,,,,,ns
MatrixMultiplication,Slang-Cuda,,32,NVIDIA RTX3080,512.0,657.0,1044940.3919608444,1044888.0852359211,235259.8096772779,,,,,ns
MatrixMultiplication,Slang-Cuda,,32,NVIDIA RTX3080,1024.0,164.0,4249250.175567661,4248786.963414637,1792233.1676250552,,,,,ns
MatrixMultiplication,Slang-Cuda,,32,NVIDIA RTX3080,2048.0,14.0,50800494.05140536,50792951.785714254,22443588.665553503,,,,,ns
MatrixMultiplication,Slang-Cuda,,32,NVIDIA RTX3080,4096.0,2.0,295219366.43868685,295209678.0,186903388.97705078,,,,,ns
MatrixMultiplication,Slang-Cuda,,32,NVIDIA RTX3080,8192.0,1.0,1930820960.5515003,1930685322.9999988,1513316284.1796875,,,,,ns
MatrixMultiplication,Slang-Cuda,,32,NVIDIA RTX3080,16384.0,1.0,13659355746.58215,13658624498.999998,12006941406.25,,,,,ns
MatrixMultiplication,Slang-Vulkan,,32,NVIDIA RTX3080,32.0,186.0,3961038.3301092093,3810015.430107527,664993.0,,,,,ns
MatrixMultiplication,Slang-Vulkan,,32,NVIDIA RTX3080,64.0,182.0,4295140.182456145,3933495.7197802197,684239.1813186813,,,,,ns
MatrixMultiplication,Slang-Vulkan,,32,NVIDIA RTX3080,128.0,168.0,4278990.91681909,4090228.1011904767,676295.9880952381,,,,,ns
MatrixMultiplication,Slang-Vulkan,,32,NVIDIA RTX3080,256.0,134.0,5743996.9838666385,5307025.45522388,738744.4626865672,,,,,ns
MatrixMultiplication,Slang-Vulkan,,32,NVIDIA RTX3080,512.0,72.0,11251160.344626341,9747981.930555558,919729.0555555555,,,,,ns
MatrixMultiplication,Slang-Vulkan,,32,NVIDIA RTX3080,1024.0,21.0,39223711.18373814,32987401.619047675,2238016.523809524,,,,,ns
MatrixMultiplication,Slang-Vulkan,,32,NVIDIA RTX3080,2048.0,4.0,160265358.39773715,130520651.74999994,12224366.75,,,,,ns
MatrixMultiplication,Slang-Vulkan,,32,NVIDIA RTX3080,4096.0,1.0,832767876.7964244,669809262.9999994,92161209.0,,,,,ns
MatrixMultiplication,Slang-Vulkan,,32,NVIDIA RTX3080,8192.0,1.0,3637766286.7307663,2621469011.000002,735255398.0,,,,,ns
MatrixMultiplication,Slang-Vulkan,,32,NVIDIA RTX3080,16384.0,1.0,17464832762.256264,10446855940.000006,5901979750.0,,,,,ns
MatrixMultiplication,Stdpar,,32,NVIDIA RTX3080,32.0,62047.0,12429.683705837791,11512.653681886311,10620.412993375989,,,,,ns
MatrixMultiplication,Stdpar,,32,NVIDIA RTX3080,64.0,42361.0,28127.912720491433,17718.34300417837,15399.574018554802,,,,,ns
MatrixMultiplication,Stdpar,,32,NVIDIA RTX3080,128.0,1297.0,1000139.6946321797,396097.73554356216,175105.05628373168,,,,,ns
MatrixMultiplication,Stdpar,,32,NVIDIA RTX3080,256.0,331.0,2295506.193817472,2064329.4048338383,714191.3746223565,,,,,ns
MatrixMultiplication,Stdpar,,32,NVIDIA RTX3080,512.0,106.0,8774343.421155551,8558852.433962263,3090288.8396226414,,,,,ns
MatrixMultiplication,Stdpar,,32,NVIDIA RTX3080,1024.0,27.0,35279049.76228321,34935509.33333334,12859084.296296297,,,,,ns
MatrixMultiplication,Stdpar,,32,NVIDIA RTX3080,2048.0,10.0,99562143.48785579,99550290.70000006,42442390.2,,,,,ns
MatrixMultiplication,Stdpar,,32,NVIDIA RTX3080,4096.0,2.0,437915357.9939157,437858815.00000024,383574937.5,,,,,ns
MatrixMultiplication,Stdpar,,32,NVIDIA RTX3080,8192.0,1.0,3484204931.1846495,3483109949.9999995,3188742054.0,,,,,ns
MatrixMultiplication,Stdpar,,32,NVIDIA RTX3080,16384.0,1.0,26576225777.15665,26574160663.000015,25257764119.0,,,,,ns
MatrixMultiplication,Vulkan,,32,NVIDIA RTX3080,32.0,183.0,3997400.1892766017,3841990.382513662,668975.9453551912,,,,,ns
MatrixMultiplication,Vulkan,,32,NVIDIA RTX3080,64.0,183.0,3991100.591062848,3868810.6939890697,659851.6775956284,,,,,ns
MatrixMultiplication,Vulkan,,32,NVIDIA RTX3080,128.0,167.0,4275980.583966492,4102917.8323353287,675475.7904191617,,,,,ns
MatrixMultiplication,Vulkan,,32,NVIDIA RTX3080,256.0,133.0,5765685.006359914,5315815.278195492,749602.2330827068,,,,,ns
MatrixMultiplication,Vulkan,,32,NVIDIA RTX3080,512.0,67.0,11137491.064285165,9664532.910447765,912450.8208955224,,,,,ns
MatrixMultiplication,Vulkan,,32,NVIDIA RTX3080,1024.0,22.0,38966985.29239405,32747933.045454595,2218351.3636363638,,,,,ns
MatrixMultiplication,Vulkan,,32,NVIDIA RTX3080,2048.0,4.0,161223563.5984689,128871766.00000006,12075992.75,,,,,ns
MatrixMultiplication,Vulkan,,32,NVIDIA RTX3080,4096.0,1.0,826947810.1283312,665344150.0000011,90679676.0,,,,,ns
MatrixMultiplication,Vulkan,,32,NVIDIA RTX3080,8192.0,1.0,3591317625.7163286,2584924665.0000024,720848746.0,,,,,ns
MatrixMultiplication,Vulkan,,32,NVIDIA RTX3080,16384.0,1.0,17198847855.441273,10289720340.999992,5789471724.0,,,,,ns
NBody,OpenACC,,32,NVIDIA RTX3080,10.0,22.0,31538377.812301572,31537172.136363637,,0.0,14203455.636363637,6871657.363636363,10313828.954545455,ns
NBody,OpenACC,,32,NVIDIA RTX3080,100.0,10.0,62202531.37871623,62195552.70000001,,0.0,13970518.9,6733857.7,41346950.2,ns
NBody,OpenACC,,32,NVIDIA RTX3080,1000.0,2.0,393603213.13142776,393578689.49999994,,0.0,13995081.0,6732408.5,372695607.5,ns
NBody,OpenACC,,32,NVIDIA RTX3080,10000.0,1.0,5984003761.783242,5983422918.0,,0.0,14727792.0,7069863.0,5961244630.0,ns
NBody,OpenACC,,32,NVIDIA RTX3080,100000.0,1.0,366618223214.52203,366569792442.0,,0.0,23381605.0,11965188.0,366573579260.0,ns
NBody,AdaptiveCpp,,32,NVIDIA RTX3080,10.0,1.0,3776930613.4432554,551348492.0,,0.0,911644480.0,890932992.0,937341024.0,ns
NBody,AdaptiveCpp,,32,NVIDIA RTX3080,100.0,8.0,94207781.01775795,67487717.0,,0.0,12662868.0,12470164.0,23688988.0,ns
NBody,AdaptiveCpp,,32,NVIDIA RTX3080,1000.0,4.0,204757836.6473317,196455903.99999997,,0.0,7264056.0,6841624.0,148117760.0,ns
NBody,AdaptiveCpp,,32,NVIDIA RTX3080,10000.0,1.0,1608288587.0710015,1574072016.0000005,,0.0,8294400.0,7290816.0,1524732224.0,ns
NBody,AdaptiveCpp,,32,NVIDIA RTX3080,100000.0,1.0,32448393018.91625,32414645717.0,,0.0,19621056.0,9106848.0,32343899468.0,ns
NBody,Alpaka,,32,NVIDIA RTX3080,10.0,23.0,30071242.712438107,30070148.913043473,,0.0,7504499.9130434785,7404533.260869565,8709528.782608695,ns
NBody,Alpaka,,32,NVIDIA RTX3080,100.0,17.0,40525584.48165655,40522832.647058815,,0.0,7608330.05882353,7468415.823529412,19013431.76470588,ns
NBody,Alpaka,,32,NVIDIA RTX3080,1000.0,3.0,252795279.33647236,252784988.66666675,,0.0,9508983.0,8297860.666666667,228075419.66666666,ns
NBody,Alpaka,,32,NVIDIA RTX3080,10000.0,1.0,2335718807.7643514,2335542121.0000005,,0.0,10104906.0,8690806.0,2308003326.0,ns
NBody,Alpaka,,32,NVIDIA RTX3080,100000.0,1.0,50306582456.454636,50300749366.0,,0.0,19032727.0,13590767.0,50257370776.0,ns
NBody,Boost,,32,NVIDIA RTX3080,10.0,13.0,52773498.42855564,52767723.923076935,,0.0,4512081.230769231,4472337.230769231,5727330.461538462,ns
NBody,Boost,,32,NVIDIA RTX3080,100.0,10.0,57226241.84563756,57212931.2,,0.0,4611376.0,4517964.8,10066604.8,ns
NBody,Boost,,32,NVIDIA RTX3080,1000.0,5.0,120452648.7737894,120411110.80000003,,0.0,4622259.2,4481772.8,73563008.0,ns
NBody,Boost,,32,NVIDIA RTX3080,10000.0,1.0,795960800.7222414,795808029.9999999,,0.0,4779520.0,4645088.0,748365568.0,ns
NBody,Boost,,32,NVIDIA RTX3080,100000.0,1.0,25541112648.323177,25537880822.0,,0.0,14490368.0,11176448.0,25465613536.0,ns
NBody,Cuda,,32,NVIDIA RTX3080,10.0,18.0,40055777.41190791,39785330.16666666,,0.0,5214791.023301789,5162623.911449272,6307353.031847419,ns
NBody,Cuda,,32,NVIDIA RTX3080,100.0,15.0,48093797.01813062,48087768.60000001,,0.0,5195688.446921607,5162828.710737328,14556552.617065609,ns
NBody,Cuda,,32,NVIDIA RTX3080,1000.0,4.0,191364267.84098148,191348017.24999994,,0.0,5731080.044526607,5132039.911579341,157457828.7601471,ns
NBody,Cuda,,32,NVIDIA RTX3080,10000.0,1.0,1453441405.6688547,1453308762.0000002,,0.0,5461951.966397464,5194303.919095546,1419015519.3805695,ns
NBody,Cuda,,32,NVIDIA RTX3080,100000.0,1.0,28703707605.600357,28701124717.000004,,0.0,10936831.953004003,8156224.04916212,28651629676.818848,ns
NBody,Kokkos,Naive,32,NVIDIA RTX3080,10.0,26.0,27511958.53432784,27507639.5,,0.0,8779455.653846154,8619806.0,9646259.423076924,ns
NBody,Kokkos,Naive,32,NVIDIA RTX3080,100.0,18.0,37293044.02238793,37287677.27777776,,0.0,8581322.888888888,8516685.666666666,19725878.055555556,ns
NBody,Kokkos,Naive,32,NVIDIA RTX3080,1000.0,4.0,157187911.68183088,157155073.25,,0.0,8761085.25,8699373.75,139223014.5,ns
NBody,Kokkos,Naive,32,NVIDIA RTX3080,10000.0,1.0,1375471680.4251075,1375338859.9999998,,0.0,9012611.0,9252023.0,1356010687.0,ns
NBody,Kokkos,Naive,32,NVIDIA RTX3080,100000.0,1.0,42931422775.61128,42926187252.0,,0.0,14827300.0,17524011.0,42891467574.0,ns
NBody,Kokkos,Reduction,32,NVIDIA RTX3080,10.0,25.0,27702718.60063076,27701067.520000037,,0.0,8487194.44,8420181.36,10310626.96,ns
NBody,Kokkos,Reduction,32,NVIDIA RTX3080,100.0,25.0,28808874.376118183,28807269.600000042,,0.0,8714753.92,8665042.12,10947933.0,ns
NBody,Kokkos,Reduction,32,NVIDIA RTX3080,1000.0,19.0,35506515.37156419,35504785.15789472,,0.0,8740277.105263159,8693893.315789474,17572488.89473684,ns
NBody,Kokkos,Reduction,32,NVIDIA RTX3080,10000.0,2.0,489133566.1523044,489093214.5000022,,0.0,9334962.0,9570843.5,469544179.0,ns
NBody,Kokkos,Reduction,32,NVIDIA RTX3080,100000.0,1.0,50298659663.647415,50292940902.00001,,0.0,15373452.0,18115341.0,50258729170.0,ns
NBody,OpenCL,,32,NVIDIA RTX3080,10.0,11.0,52980216.89734676,52973722.00000001,,0.0,4533946.181818182,4502845.090909091,5737108.363636363,ns
NBody,OpenCL,,32,NVIDIA RTX3080,100.0,10.0,57230097.05543518,57223261.399999976,,0.0,4603126.4,4475411.2,10091952.0,ns
NBody,OpenCL,,32,NVIDIA RTX3080,1000.0,5.0,124414850.0263691,124403364.6,,0.0,4720236.8,4507590.4,77396748.8,ns
NBody,OpenCL,,32,NVIDIA RTX3080,10000.0,1.0,796730225.905776,796640067.9999999,,0.0,4760448.0,4611520.0,748397888.0,ns
NBody,OpenCL,,32,NVIDIA RTX3080,100000.0,1.0,26247350284.829735,26243759803.0,,0.0,14629600.0,11228672.0,26162989376.0,ns
NBody,OpenMP,Naive,32,NVIDIA RTX3080,10.0,7.0,178987298.72623724,101823479.42857145,,0.0,96382911.14285715,40571075.71428572,41360864.28571428,ns
NBody,OpenMP,Naive,32,NVIDIA RTX3080,100.0,6.0,427042994.3377773,134189617.33333337,,0.0,89221074.0,54081982.333333336,282865956.1666667,ns
NBody,OpenMP,Naive,32,NVIDIA RTX3080,1000.0,5.0,2466958816.3960724,145261921.60000005,,0.0,95595277.0,59442038.6,2310916468.6,ns
NBody,OpenMP,Naive,32,NVIDIA RTX3080,10000.0,1.0,28923009778.140114,198789922.0,,0.0,162407593.0,40786414.0,28717547756.0,ns
NBody,OpenMP,Naive,32,NVIDIA RTX3080,100000.0,1.0,1283166259519.9888,212536665.0,,0.0,159277146.0,43859041.0,1282947851109.0,ns
NBody,RAJA,Naive,32,NVIDIA RTX3080,10.0,31.0,22920297.999535836,22917148.93548387,,0.0,7138050.0322580645,6965883.322580645,8460907.870967742,ns
NBody,RAJA,Naive,32,NVIDIA RTX3080,100.0,21.0,33138624.43679855,33134163.14285715,,0.0,7067385.523809524,6849236.952380952,18862046.14285714,ns
